bus,avg_trip_time,time,heading,day
40,39.0,08,St-Laurent,saturday
40,30.666666666666668,09,St-Laurent,saturday
40,28.666666666666668,10,St-Laurent,saturday
40,28.666666666666668,11,St-Laurent,saturday
40,28.666666666666668,12,St-Laurent,saturday
40,31.25,13,St-Laurent,saturday
40,31.25,14,St-Laurent,saturday
40,31.25,15,St-Laurent,saturday
40,31.25,16,St-Laurent,saturday
40,31.25,17,St-Laurent,saturday
40,29.0,18,St-Laurent,saturday
40,29.0,19,St-Laurent,saturday
40,29.0,20,St-Laurent,saturday
40,29.0,21,St-Laurent,saturday
40,29.0,22,St-Laurent,saturday
40,29.0,23,St-Laurent,saturday
40,29.0,24,St-Laurent,saturday
40,17.166666666666668,15,Greenboro,sunday
40,21.666666666666668,18,Greenboro,sunday
40,27.333333333333332,23,Greenboro,sunday
40,17.0,17,Greenboro,sunday
40,21.571428571428573,19,Greenboro,sunday
40,17.285714285714285,21,Greenboro,sunday
40,17.0,14,Greenboro,sunday
40,17.666666666666668,09,Greenboro,sunday
40,18.5,12,Greenboro,sunday
40,28.666666666666668,07,Greenboro,sunday
40,16.714285714285715,11,Greenboro,sunday
40,19.375,16,Greenboro,sunday
40,18.8,20,Greenboro,sunday
40,20.4,22,Greenboro,sunday
40,27.5,08,Greenboro,sunday
40,17.142857142857142,13,Greenboro,sunday
40,15.2,10,Greenboro,sunday
40,25.5,24,Greenboro,sunday
40,7.0,06,Greenboro,sunday
40,21.714285714285715,14,St-Laurent,sunday
40,21.375,15,St-Laurent,sunday
40,17.571428571428573,16,St-Laurent,sunday
40,17.375,18,St-Laurent,sunday
40,17.833333333333332,10,St-Laurent,sunday
40,15.2,11,St-Laurent,sunday
40,18.166666666666668,13,St-Laurent,sunday
40,24.5,17,St-Laurent,sunday
40,20.2,19,St-Laurent,sunday
40,27.666666666666668,07,St-Laurent,sunday
40,30.666666666666668,09,St-Laurent,sunday
40,17.2,21,St-Laurent,sunday
40,25.25,23,St-Laurent,sunday
40,18.666666666666668,12,St-Laurent,sunday
40,22.5,08,St-Laurent,sunday
40,21.6,20,St-Laurent,sunday
40,19.666666666666668,22,St-Laurent,sunday
40,23.0,06,St-Laurent,sunday
40,17.0,24,St-Laurent,sunday
39,28.5,18,Millennium,monday
39,25.75,19,Millennium,monday
39,23.25,20,Millennium,monday
39,24.25,21,Millennium,monday
39,32.0,22,Millennium,monday
39,29.0,23,Millennium,monday
39,29.6,17,Millennium,monday
39,26.0,05,Millennium,monday
39,13.0,09,Millennium,monday
39,22.0,10,Millennium,monday
39,22.5,11,Millennium,monday
39,24.0,12,Millennium,monday
39,24.0,13,Millennium,monday
39,23.5,14,Millennium,monday
39,29.333333333333332,15,Millennium,monday
39,30.25,16,Millennium,monday
39,24.5,24,Millennium,monday
39,30.0,25,Millennium,monday
39,22.333333333333332,20,Blair,monday
39,21.75,21,Blair,monday
39,23.5,22,Blair,monday
39,23.0,23,Blair,monday
39,20.625,24,Blair,monday
39,23.25,25,Blair,monday
39,29.5,26,Blair,monday
39,10.8,06,Blair,monday
39,24.5,07,Blair,monday
39,24.714285714285715,08,Blair,monday
39,28.5,15,Blair,monday
39,26.166666666666668,16,Blair,monday
39,25.0,17,Blair,monday
39,31.8,09,Blair,monday
39,19.333333333333332,18,Blair,monday
39,15.428571428571429,14,Blair,monday
39,6.0,05,Blair,monday
39,28.0,10,Blair,monday
39,28.0,11,Blair,monday
39,26.666666666666668,12,Blair,monday
39,25.333333333333332,13,Blair,monday
39,19.333333333333332,19,Blair,monday
39,29.25,13,Millennium,saturday
39,29.25,14,Millennium,saturday
39,29.25,15,Millennium,saturday
39,29.25,16,Millennium,saturday
39,29.25,17,Millennium,saturday
39,28.25,18,Millennium,saturday
39,26.0,19,Millennium,saturday
39,27.333333333333332,20,Millennium,saturday
39,26.5,21,Millennium,saturday
39,25.5,22,Millennium,saturday
39,29.0,07,Millennium,saturday
39,29.0,08,Millennium,saturday
39,25.0,09,Millennium,saturday
39,28.0,10,Millennium,saturday
39,27.5,11,Millennium,saturday
39,27.5,12,Millennium,saturday
39,26.0,23,Millennium,saturday
39,21.0,24,Millennium,saturday
39,21.0,25,Millennium,saturday
39,15.75,13,Blair,saturday
39,24.5,14,Blair,saturday
39,24.5,15,Blair,saturday
39,24.5,16,Blair,saturday
39,28.6,17,Blair,saturday
39,26.75,18,Blair,saturday
39,16.352941176470587,19,Blair,saturday
39,16.615384615384617,20,Blair,saturday
39,14.72,21,Blair,saturday
39,15.416666666666666,22,Blair,saturday
39,14.68,23,Blair,saturday
39,15.416666666666666,24,Blair,saturday
39,15.0,25,Blair,saturday
39,10.0,12,Blair,saturday
39,13.0,26,Blair,saturday
39,23.25,09,Millennium,sunday
39,23.25,10,Millennium,sunday
39,26.666666666666668,07,Millennium,sunday
39,29.0,03,Millennium,sunday
39,12.0,17,Millennium,sunday
39,17.0,19,Millennium,sunday
39,25.0,20,Millennium,sunday
39,13.0,21,Millennium,sunday
39,14.625,18,Millennium,sunday
39,44.0,06,Millennium,sunday
39,22.0,24,Millennium,sunday
39,29.0,05,Millennium,sunday
39,16.833333333333332,23,Millennium,sunday
39,18.142857142857142,25,Millennium,sunday
39,15.5,22,Millennium,sunday
39,19.5,26,Millennium,sunday
39,36.5,04,Millennium,sunday
39,13.0,08,Millennium,sunday
39,23.25,11,Millennium,sunday
39,21.0,13,Millennium,sunday
39,13.8,14,Millennium,sunday
39,13.363636363636363,15,Millennium,sunday
39,14.818181818181818,16,Millennium,sunday
39,21.0,12,Millennium,sunday
39,42.0,24,Blair,sunday
39,0.0,04,Blair,sunday
39,16.88888888888889,08,Blair,sunday
39,18.666666666666668,09,Blair,sunday
39,20.285714285714285,10,Blair,sunday
39,0.0,03,Blair,sunday
39,29.0,05,Blair,sunday
39,25.46153846153846,12,Blair,sunday
39,25.0,13,Blair,sunday
39,22.545454545454547,14,Blair,sunday
39,21.8,16,Blair,sunday
39,17.884615384615383,17,Blair,sunday
39,19.545454545454547,11,Blair,sunday
39,23.0,15,Blair,sunday
39,24.0,07,Blair,sunday
39,16.482758620689655,18,Blair,sunday
39,15.695652173913043,19,Blair,sunday
39,13.75,20,Blair,sunday
39,15.5,22,Blair,sunday
39,16.6,23,Blair,sunday
39,14.941176470588236,21,Blair,sunday
39,18.5,25,Blair,sunday
39,34.0,26,Blair,sunday
38,19.5,06,Jeanne d'Arc / Trim,monday
38,20.5,07,Jeanne d'Arc / Trim,monday
38,20.5,08,Jeanne d'Arc / Trim,monday
38,19.5,09,Jeanne d'Arc / Trim,monday
38,21.0,10,Jeanne d'Arc / Trim,monday
38,21.0,11,Jeanne d'Arc / Trim,monday
38,21.0,12,Jeanne d'Arc / Trim,monday
38,21.5,13,Jeanne d'Arc / Trim,monday
38,22.5,14,Jeanne d'Arc / Trim,monday
38,20.0,15,Jeanne d'Arc / Trim,monday
38,23.5,16,Jeanne d'Arc / Trim,monday
38,23.5,17,Jeanne d'Arc / Trim,monday
38,27.5,18,Jeanne d'Arc / Trim,monday
38,28.0,19,Jeanne d'Arc / Trim,monday
38,28.0,20,Jeanne d'Arc / Trim,monday
38,27.0,21,Jeanne d'Arc / Trim,monday
38,27.0,22,Jeanne d'Arc / Trim,monday
38,17.5,23,Jeanne d'Arc / Trim,monday
38,22.333333333333332,20,Blair,monday
38,21.75,21,Blair,monday
38,23.5,22,Blair,monday
38,23.0,23,Blair,monday
38,20.625,24,Blair,monday
38,23.25,25,Blair,monday
38,29.5,26,Blair,monday
38,10.8,06,Blair,monday
38,24.5,07,Blair,monday
38,24.714285714285715,08,Blair,monday
38,28.5,15,Blair,monday
38,26.166666666666668,16,Blair,monday
38,25.0,17,Blair,monday
38,31.8,09,Blair,monday
38,19.333333333333332,18,Blair,monday
38,15.428571428571429,14,Blair,monday
38,6.0,05,Blair,monday
38,28.0,10,Blair,monday
38,28.0,11,Blair,monday
38,26.666666666666668,12,Blair,monday
38,25.333333333333332,13,Blair,monday
38,19.333333333333332,19,Blair,monday
38,12.0,06,Jeanne d'Arc / Trim,saturday
38,17.0,07,Jeanne d'Arc / Trim,saturday
38,17.5,08,Jeanne d'Arc / Trim,saturday
38,17.5,09,Jeanne d'Arc / Trim,saturday
38,17.5,10,Jeanne d'Arc / Trim,saturday
38,17.5,11,Jeanne d'Arc / Trim,saturday
38,17.5,12,Jeanne d'Arc / Trim,saturday
38,17.5,13,Jeanne d'Arc / Trim,saturday
38,17.5,14,Jeanne d'Arc / Trim,saturday
38,17.5,15,Jeanne d'Arc / Trim,saturday
38,17.5,16,Jeanne d'Arc / Trim,saturday
38,17.5,17,Jeanne d'Arc / Trim,saturday
38,17.0,18,Jeanne d'Arc / Trim,saturday
38,17.0,19,Jeanne d'Arc / Trim,saturday
38,17.0,20,Jeanne d'Arc / Trim,saturday
38,17.0,21,Jeanne d'Arc / Trim,saturday
38,8.0,22,Jeanne d'Arc / Trim,saturday
38,8.0,23,Jeanne d'Arc / Trim,saturday
38,15.75,13,Blair,saturday
38,24.5,14,Blair,saturday
38,24.5,15,Blair,saturday
38,24.5,16,Blair,saturday
38,28.6,17,Blair,saturday
38,26.75,18,Blair,saturday
38,16.352941176470587,19,Blair,saturday
38,16.615384615384617,20,Blair,saturday
38,14.72,21,Blair,saturday
38,15.416666666666666,22,Blair,saturday
38,14.68,23,Blair,saturday
38,15.416666666666666,24,Blair,saturday
38,15.0,25,Blair,saturday
38,10.0,12,Blair,saturday
38,13.0,26,Blair,saturday
38,24.5,14,Jeanne d'Arc / Trim,sunday
38,24.5,18,Jeanne d'Arc / Trim,sunday
38,24.5,19,Jeanne d'Arc / Trim,sunday
38,24.5,10,Jeanne d'Arc / Trim,sunday
38,24.5,11,Jeanne d'Arc / Trim,sunday
38,30.0,20,Jeanne d'Arc / Trim,sunday
38,19.0,08,Jeanne d'Arc / Trim,sunday
38,24.5,13,Jeanne d'Arc / Trim,sunday
38,24.5,12,Jeanne d'Arc / Trim,sunday
38,24.5,15,Jeanne d'Arc / Trim,sunday
38,24.5,17,Jeanne d'Arc / Trim,sunday
38,24.5,09,Jeanne d'Arc / Trim,sunday
38,24.5,16,Jeanne d'Arc / Trim,sunday
38,22.5,21,Jeanne d'Arc / Trim,sunday
38,30.0,22,Jeanne d'Arc / Trim,sunday
38,30.0,23,Jeanne d'Arc / Trim,sunday
38,30.0,24,Jeanne d'Arc / Trim,sunday
38,30.0,25,Jeanne d'Arc / Trim,sunday
38,42.0,24,Blair,sunday
38,0.0,04,Blair,sunday
38,16.88888888888889,08,Blair,sunday
38,18.666666666666668,09,Blair,sunday
38,20.285714285714285,10,Blair,sunday
38,0.0,03,Blair,sunday
38,29.0,05,Blair,sunday
38,25.46153846153846,12,Blair,sunday
38,25.0,13,Blair,sunday
38,22.545454545454547,14,Blair,sunday
38,21.8,16,Blair,sunday
38,17.884615384615383,17,Blair,sunday
38,19.545454545454547,11,Blair,sunday
38,23.0,15,Blair,sunday
38,24.0,07,Blair,sunday
38,16.482758620689655,18,Blair,sunday
38,15.695652173913043,19,Blair,sunday
38,13.75,20,Blair,sunday
38,15.5,22,Blair,sunday
38,16.6,23,Blair,sunday
38,14.941176470588236,21,Blair,sunday
38,18.5,25,Blair,sunday
38,34.0,26,Blair,sunday
37,9.5,15,Queenswood Heights,monday
37,9.5,16,Queenswood Heights,monday
37,9.75,17,Queenswood Heights,monday
37,12.0,18,Queenswood Heights,monday
37,3.0,05,Queenswood Heights,monday
37,6.0,06,Queenswood Heights,monday
37,7.0,07,Queenswood Heights,monday
37,7.0,08,Queenswood Heights,monday
37,10.0,09,Queenswood Heights,monday
37,4.0,10,Queenswood Heights,monday
37,4.0,12,Queenswood Heights,monday
37,7.5,14,Queenswood Heights,monday
37,5.0,19,Queenswood Heights,monday
37,13.0,06,Place D'Orléans,monday
37,14.0,07,Place D'Orléans,monday
37,14.0,08,Place D'Orléans,monday
37,13.5,09,Place D'Orléans,monday
37,13.0,11,Place D'Orléans,monday
37,13.0,13,Place D'Orléans,monday
37,13.0,14,Place D'Orléans,monday
37,14.0,15,Place D'Orléans,monday
37,14.0,16,Place D'Orléans,monday
37,13.5,17,Place D'Orléans,monday
37,12.0,18,Place D'Orléans,monday
37,12.0,19,Place D'Orléans,monday
37,13.0,20,Place D'Orléans,monday
35,34.0,06,Esprit,monday
35,27.0,07,Esprit,monday
35,26.5,08,Esprit,monday
35,25.5,09,Esprit,monday
35,25.5,10,Esprit,monday
35,25.5,11,Esprit,monday
35,25.5,12,Esprit,monday
35,26.0,13,Esprit,monday
35,27.5,14,Esprit,monday
35,23.5,15,Esprit,monday
35,23.75,16,Esprit,monday
35,23.75,17,Esprit,monday
35,21.5,18,Esprit,monday
35,15.5,19,Esprit,monday
35,16.0,20,Esprit,monday
35,17.0,21,Esprit,monday
35,25.0,22,Esprit,monday
35,26.0,23,Esprit,monday
35,33.0,24,Esprit,monday
35,22.333333333333332,20,Blair,monday
35,21.75,21,Blair,monday
35,23.5,22,Blair,monday
35,23.0,23,Blair,monday
35,20.625,24,Blair,monday
35,23.25,25,Blair,monday
35,29.5,26,Blair,monday
35,10.8,06,Blair,monday
35,24.5,07,Blair,monday
35,24.714285714285715,08,Blair,monday
35,28.5,15,Blair,monday
35,26.166666666666668,16,Blair,monday
35,25.0,17,Blair,monday
35,31.8,09,Blair,monday
35,19.333333333333332,18,Blair,monday
35,15.428571428571429,14,Blair,monday
35,6.0,05,Blair,monday
35,28.0,10,Blair,monday
35,28.0,11,Blair,monday
35,26.666666666666668,12,Blair,monday
35,25.333333333333332,13,Blair,monday
35,19.333333333333332,19,Blair,monday
35,27.0,08,Esprit,saturday
35,27.0,09,Esprit,saturday
35,27.0,10,Esprit,saturday
35,27.0,11,Esprit,saturday
35,27.0,12,Esprit,saturday
35,27.0,13,Esprit,saturday
35,27.0,14,Esprit,saturday
35,25.5,15,Esprit,saturday
35,27.0,16,Esprit,saturday
35,26.5,17,Esprit,saturday
35,25.5,18,Esprit,saturday
35,27.0,19,Esprit,saturday
35,27.0,20,Esprit,saturday
35,27.0,21,Esprit,saturday
35,27.0,22,Esprit,saturday
35,21.0,23,Esprit,saturday
35,15.75,13,Blair,saturday
35,24.5,14,Blair,saturday
35,24.5,15,Blair,saturday
35,24.5,16,Blair,saturday
35,28.6,17,Blair,saturday
35,26.75,18,Blair,saturday
35,16.352941176470587,19,Blair,saturday
35,16.615384615384617,20,Blair,saturday
35,14.72,21,Blair,saturday
35,15.416666666666666,22,Blair,saturday
35,14.68,23,Blair,saturday
35,15.416666666666666,24,Blair,saturday
35,15.0,25,Blair,saturday
35,10.0,12,Blair,saturday
35,13.0,26,Blair,saturday
35,28.0,12,Esprit,sunday
35,18.0,09,Esprit,sunday
35,28.0,13,Esprit,sunday
35,23.0,18,Esprit,sunday
35,28.0,14,Esprit,sunday
35,23.0,19,Esprit,sunday
35,23.0,22,Esprit,sunday
35,30.5,17,Esprit,sunday
35,28.0,15,Esprit,sunday
35,28.0,10,Esprit,sunday
35,30.5,16,Esprit,sunday
35,28.0,11,Esprit,sunday
35,13.0,23,Esprit,sunday
35,23.0,21,Esprit,sunday
35,23.0,20,Esprit,sunday
35,13.0,24,Esprit,sunday
35,42.0,24,Blair,sunday
35,0.0,04,Blair,sunday
35,16.88888888888889,08,Blair,sunday
35,18.666666666666668,09,Blair,sunday
35,20.285714285714285,10,Blair,sunday
35,0.0,03,Blair,sunday
35,29.0,05,Blair,sunday
35,25.46153846153846,12,Blair,sunday
35,25.0,13,Blair,sunday
35,22.545454545454547,14,Blair,sunday
35,21.8,16,Blair,sunday
35,17.884615384615383,17,Blair,sunday
35,19.545454545454547,11,Blair,sunday
35,23.0,15,Blair,sunday
35,24.0,07,Blair,sunday
35,16.482758620689655,18,Blair,sunday
35,15.695652173913043,19,Blair,sunday
35,13.75,20,Blair,sunday
35,15.5,22,Blair,sunday
35,16.6,23,Blair,sunday
35,14.941176470588236,21,Blair,sunday
35,18.5,25,Blair,sunday
35,34.0,26,Blair,sunday
34,18.0,05,Renaud,monday
34,16.0,06,Renaud,monday
34,16.0,07,Renaud,monday
34,19.0,08,Renaud,monday
34,18.0,09,Renaud,monday
34,18.0,10,Renaud,monday
34,18.0,11,Renaud,monday
34,18.0,12,Renaud,monday
34,18.0,13,Renaud,monday
34,20.333333333333332,14,Renaud,monday
34,19.0,15,Renaud,monday
34,22.0,16,Renaud,monday
34,19.0,17,Renaud,monday
34,20.5,18,Renaud,monday
34,18.0,19,Renaud,monday
34,18.0,20,Renaud,monday
34,14.5,21,Renaud,monday
34,22.333333333333332,20,Blair,monday
34,21.75,21,Blair,monday
34,23.5,22,Blair,monday
34,23.0,23,Blair,monday
34,20.625,24,Blair,monday
34,23.25,25,Blair,monday
34,29.5,26,Blair,monday
34,10.8,06,Blair,monday
34,24.5,07,Blair,monday
34,24.714285714285715,08,Blair,monday
34,28.5,15,Blair,monday
34,26.166666666666668,16,Blair,monday
34,25.0,17,Blair,monday
34,31.8,09,Blair,monday
34,19.333333333333332,18,Blair,monday
34,15.428571428571429,14,Blair,monday
34,6.0,05,Blair,monday
34,28.0,10,Blair,monday
34,28.0,11,Blair,monday
34,26.666666666666668,12,Blair,monday
34,25.333333333333332,13,Blair,monday
34,19.333333333333332,19,Blair,monday
34,22.0,06,Renaud,saturday
34,22.0,07,Renaud,saturday
34,22.0,08,Renaud,saturday
34,22.0,09,Renaud,saturday
34,22.0,10,Renaud,saturday
34,22.0,11,Renaud,saturday
34,22.0,12,Renaud,saturday
34,22.0,13,Renaud,saturday
34,22.0,14,Renaud,saturday
34,22.0,15,Renaud,saturday
34,22.0,16,Renaud,saturday
34,22.0,17,Renaud,saturday
34,21.5,18,Renaud,saturday
34,31.0,19,Renaud,saturday
34,15.75,13,Blair,saturday
34,24.5,14,Blair,saturday
34,24.5,15,Blair,saturday
34,24.5,16,Blair,saturday
34,28.6,17,Blair,saturday
34,26.75,18,Blair,saturday
34,16.352941176470587,19,Blair,saturday
34,16.615384615384617,20,Blair,saturday
34,14.72,21,Blair,saturday
34,15.416666666666666,22,Blair,saturday
34,14.68,23,Blair,saturday
34,15.416666666666666,24,Blair,saturday
34,15.0,25,Blair,saturday
34,10.0,12,Blair,saturday
34,13.0,26,Blair,saturday
34,28.5,14,Renaud,sunday
34,32.0,08,Renaud,sunday
34,28.5,15,Renaud,sunday
34,28.5,17,Renaud,sunday
34,28.5,10,Renaud,sunday
34,28.5,13,Renaud,sunday
34,31.0,18,Renaud,sunday
34,28.5,11,Renaud,sunday
34,28.5,16,Renaud,sunday
34,28.5,09,Renaud,sunday
34,28.5,12,Renaud,sunday
34,32.0,07,Renaud,sunday
34,31.0,19,Renaud,sunday
34,31.0,20,Renaud,sunday
34,31.0,21,Renaud,sunday
34,31.0,22,Renaud,sunday
34,31.0,23,Renaud,sunday
34,31.0,24,Renaud,sunday
34,31.0,25,Renaud,sunday
34,42.0,24,Blair,sunday
34,0.0,04,Blair,sunday
34,16.88888888888889,08,Blair,sunday
34,18.666666666666668,09,Blair,sunday
34,20.285714285714285,10,Blair,sunday
34,0.0,03,Blair,sunday
34,29.0,05,Blair,sunday
34,25.46153846153846,12,Blair,sunday
34,25.0,13,Blair,sunday
34,22.545454545454547,14,Blair,sunday
34,21.8,16,Blair,sunday
34,17.884615384615383,17,Blair,sunday
34,19.545454545454547,11,Blair,sunday
34,23.0,15,Blair,sunday
34,24.0,07,Blair,sunday
34,16.482758620689655,18,Blair,sunday
34,15.695652173913043,19,Blair,sunday
34,13.75,20,Blair,sunday
34,15.5,22,Blair,sunday
34,16.6,23,Blair,sunday
34,14.941176470588236,21,Blair,sunday
34,18.5,25,Blair,sunday
34,34.0,26,Blair,sunday
33,16.0,06,Portobello,monday
33,27.0,07,Portobello,monday
33,27.333333333333332,08,Portobello,monday
33,20.0,11,Portobello,monday
33,19.0,14,Portobello,monday
33,24.0,15,Portobello,monday
33,37.0,16,Portobello,monday
33,34.5,17,Portobello,monday
33,33.0,18,Portobello,monday
33,36.0,19,Portobello,monday
33,36.0,20,Portobello,monday
33,34.0,21,Portobello,monday
33,9.0,22,Portobello,monday
33,16.5,09,Portobello,monday
33,16.5,10,Portobello,monday
33,14.0,12,Portobello,monday
33,14.0,13,Portobello,monday
33,22.333333333333332,20,Blair,monday
33,21.75,21,Blair,monday
33,23.5,22,Blair,monday
33,23.0,23,Blair,monday
33,20.625,24,Blair,monday
33,23.25,25,Blair,monday
33,29.5,26,Blair,monday
33,10.8,06,Blair,monday
33,24.5,07,Blair,monday
33,24.714285714285715,08,Blair,monday
33,28.5,15,Blair,monday
33,26.166666666666668,16,Blair,monday
33,25.0,17,Blair,monday
33,31.8,09,Blair,monday
33,19.333333333333332,18,Blair,monday
33,15.428571428571429,14,Blair,monday
33,6.0,05,Blair,monday
33,28.0,10,Blair,monday
33,28.0,11,Blair,monday
33,26.666666666666668,12,Blair,monday
33,25.333333333333332,13,Blair,monday
33,19.333333333333332,19,Blair,monday
33,15.75,13,Blair,saturday
33,24.5,14,Blair,saturday
33,24.5,15,Blair,saturday
33,24.5,16,Blair,saturday
33,28.6,17,Blair,saturday
33,26.75,18,Blair,saturday
33,16.352941176470587,19,Blair,saturday
33,16.615384615384617,20,Blair,saturday
33,14.72,21,Blair,saturday
33,15.416666666666666,22,Blair,saturday
33,14.68,23,Blair,saturday
33,15.416666666666666,24,Blair,saturday
33,15.0,25,Blair,saturday
33,10.0,12,Blair,saturday
33,13.0,26,Blair,saturday
33,42.0,24,Blair,sunday
33,0.0,04,Blair,sunday
33,16.88888888888889,08,Blair,sunday
33,18.666666666666668,09,Blair,sunday
33,20.285714285714285,10,Blair,sunday
33,0.0,03,Blair,sunday
33,29.0,05,Blair,sunday
33,25.46153846153846,12,Blair,sunday
33,25.0,13,Blair,sunday
33,22.545454545454547,14,Blair,sunday
33,21.8,16,Blair,sunday
33,17.884615384615383,17,Blair,sunday
33,19.545454545454547,11,Blair,sunday
33,23.0,15,Blair,sunday
33,24.0,07,Blair,sunday
33,16.482758620689655,18,Blair,sunday
33,15.695652173913043,19,Blair,sunday
33,13.75,20,Blair,sunday
33,15.5,22,Blair,sunday
33,16.6,23,Blair,sunday
33,14.941176470588236,21,Blair,sunday
33,18.5,25,Blair,sunday
33,34.0,26,Blair,sunday
32,32.666666666666664,09,Chapel Hill,monday
32,35.0,10,Chapel Hill,monday
32,35.0,11,Chapel Hill,monday
32,32.666666666666664,12,Chapel Hill,monday
32,35.0,13,Chapel Hill,monday
32,31.0,14,Chapel Hill,monday
32,34.5,15,Chapel Hill,monday
32,34.5,16,Chapel Hill,monday
32,34.0,17,Chapel Hill,monday
32,31.25,18,Chapel Hill,monday
32,33.0,19,Chapel Hill,monday
32,33.5,20,Chapel Hill,monday
32,31.5,21,Chapel Hill,monday
32,31.5,22,Chapel Hill,monday
32,32.5,23,Chapel Hill,monday
32,42.0,24,Chapel Hill,monday
32,13.0,07,Chapel Hill,monday
32,22.333333333333332,20,Blair,monday
32,21.75,21,Blair,monday
32,23.5,22,Blair,monday
32,23.0,23,Blair,monday
32,20.625,24,Blair,monday
32,23.25,25,Blair,monday
32,29.5,26,Blair,monday
32,10.8,06,Blair,monday
32,24.5,07,Blair,monday
32,24.714285714285715,08,Blair,monday
32,28.5,15,Blair,monday
32,26.166666666666668,16,Blair,monday
32,25.0,17,Blair,monday
32,31.8,09,Blair,monday
32,19.333333333333332,18,Blair,monday
32,15.428571428571429,14,Blair,monday
32,6.0,05,Blair,monday
32,28.0,10,Blair,monday
32,28.0,11,Blair,monday
32,26.666666666666668,12,Blair,monday
32,25.333333333333332,13,Blair,monday
32,19.333333333333332,19,Blair,monday
32,22.666666666666668,08,Chapel Hill,saturday
32,32.0,12,Chapel Hill,saturday
32,32.0,15,Chapel Hill,saturday
32,33.0,07,Chapel Hill,saturday
32,34.0,09,Chapel Hill,saturday
32,34.5,10,Chapel Hill,saturday
32,34.5,11,Chapel Hill,saturday
32,35.0,13,Chapel Hill,saturday
32,35.0,14,Chapel Hill,saturday
32,35.0,16,Chapel Hill,saturday
32,35.0,17,Chapel Hill,saturday
32,34.5,18,Chapel Hill,saturday
32,34.5,19,Chapel Hill,saturday
32,33.5,20,Chapel Hill,saturday
32,33.5,21,Chapel Hill,saturday
32,33.0,22,Chapel Hill,saturday
32,33.0,23,Chapel Hill,saturday
32,15.75,13,Blair,saturday
32,24.5,14,Blair,saturday
32,24.5,15,Blair,saturday
32,24.5,16,Blair,saturday
32,28.6,17,Blair,saturday
32,26.75,18,Blair,saturday
32,16.352941176470587,19,Blair,saturday
32,16.615384615384617,20,Blair,saturday
32,14.72,21,Blair,saturday
32,15.416666666666666,22,Blair,saturday
32,14.68,23,Blair,saturday
32,15.416666666666666,24,Blair,saturday
32,15.0,25,Blair,saturday
32,10.0,12,Blair,saturday
32,13.0,26,Blair,saturday
32,21.0,07,Chapel Hill,sunday
32,33.0,13,Chapel Hill,sunday
32,22.5,08,Chapel Hill,sunday
32,32.0,09,Chapel Hill,sunday
32,32.5,10,Chapel Hill,sunday
32,32.5,11,Chapel Hill,sunday
32,30.666666666666668,12,Chapel Hill,sunday
32,33.0,14,Chapel Hill,sunday
32,30.666666666666668,15,Chapel Hill,sunday
32,33.0,16,Chapel Hill,sunday
32,33.0,17,Chapel Hill,sunday
32,19.0,18,Chapel Hill,sunday
32,19.0,19,Chapel Hill,sunday
32,19.0,20,Chapel Hill,sunday
32,19.0,21,Chapel Hill,sunday
32,19.0,22,Chapel Hill,sunday
32,19.0,23,Chapel Hill,sunday
32,19.0,24,Chapel Hill,sunday
32,42.0,24,Blair,sunday
32,0.0,04,Blair,sunday
32,16.88888888888889,08,Blair,sunday
32,18.666666666666668,09,Blair,sunday
32,20.285714285714285,10,Blair,sunday
32,0.0,03,Blair,sunday
32,29.0,05,Blair,sunday
32,25.46153846153846,12,Blair,sunday
32,25.0,13,Blair,sunday
32,22.545454545454547,14,Blair,sunday
32,21.8,16,Blair,sunday
32,17.884615384615383,17,Blair,sunday
32,19.545454545454547,11,Blair,sunday
32,23.0,15,Blair,sunday
32,24.0,07,Blair,sunday
32,16.482758620689655,18,Blair,sunday
32,15.695652173913043,19,Blair,sunday
32,13.75,20,Blair,sunday
32,15.5,22,Blair,sunday
32,16.6,23,Blair,sunday
32,14.941176470588236,21,Blair,sunday
32,18.5,25,Blair,sunday
32,34.0,26,Blair,sunday
31,22.333333333333332,20,Blair,monday
31,21.75,21,Blair,monday
31,23.5,22,Blair,monday
31,23.0,23,Blair,monday
31,20.625,24,Blair,monday
31,23.25,25,Blair,monday
31,29.5,26,Blair,monday
31,10.8,06,Blair,monday
31,24.5,07,Blair,monday
31,24.714285714285715,08,Blair,monday
31,28.5,15,Blair,monday
31,26.166666666666668,16,Blair,monday
31,25.0,17,Blair,monday
31,31.8,09,Blair,monday
31,19.333333333333332,18,Blair,monday
31,15.428571428571429,14,Blair,monday
31,6.0,05,Blair,monday
31,28.0,10,Blair,monday
31,28.0,11,Blair,monday
31,26.666666666666668,12,Blair,monday
31,25.333333333333332,13,Blair,monday
31,19.333333333333332,19,Blair,monday
31,17.0,06,Place d'Orléans,monday
31,21.333333333333332,07,Place d'Orléans,monday
31,21.333333333333332,08,Place d'Orléans,monday
31,25.0,09,Place d'Orléans,monday
31,17.0,10,Place d'Orléans,monday
31,17.0,11,Place d'Orléans,monday
31,17.0,12,Place d'Orléans,monday
31,20.0,13,Place d'Orléans,monday
31,20.0,14,Place d'Orléans,monday
31,17.0,15,Place d'Orléans,monday
31,23.0,16,Place d'Orléans,monday
31,27.5,17,Place d'Orléans,monday
31,26.0,18,Place d'Orléans,monday
31,26.0,19,Place d'Orléans,monday
31,19.0,20,Place d'Orléans,monday
31,19.0,21,Place d'Orléans,monday
